Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0178,P0024,Electronics,39.04,2023-09-29
C0429,P0025,Electronics,487.2,2023-09-29
C0185,P0026,Home,923.53,2023-09-29
C0009,P0027,Books,392.44,2023-09-29
C0183,P0028,Sports,600.8,2023-09-29
C0358,P0029,Books,84.53,2023-09-29
C0414,P0030,Home,77.78,2023-09-29
C0244,P0031,Sports,11.43,2023-09-30
C0328,P0032,Home,182.09,2023-09-30
C0331,P0033,Toys,99.0,2023-09-30
C0070,P0034,Sports,368.27,2023-09-30
C0142,P0035,Home,55.44,2023-09-30
C0185,P0036,Toys,761.81,2023-09-30
C0326,P0037,Fashion,751.16,2023-09-30
C0411,P0038,Fashion,982.48,2023-09-30
C0134,P0039,Fashion,375.57,2023-09-30
C0005,P0040,Toys,569.61,2023-09-30
C0453,P0041,Fashion,826.14,2023-09-30
C0354,P0042,Toys,713.53,2023-09-30
C0080,P0043,Fashion,172.68,2023-09-30
C0190,P0044,Toys,438.82,2023-09-30
C0221,P0045,Toys,23.28,2023-09-30
C0132,P0046,Fashion,153.19,2023-10-01
C0371,P0047,Sports,916.14,2023-10-01
C0392,P0048,Toys,474.34,2023-10-01
C0294,P0049,Electronics,667.53,2023-10-01
C0051,P0050,Fashion,180.56,2023-10-01
C0492,P0001,Sports,763.7,2023-10-01
C0357,P0002,Toys,197.88,2023-10-01
C0272,P0003,Home,794.06,2023-10-01
C0201,P0004,Home,347.94,2023-10-01
C0084,P0005,Home,19.99,2023-10-01
C0353,P0006,Home,93.42,2023-10-01
C0291,P0007,Books,116.3,2023-10-01
C0353,P0008,Home,254.57,2023-10-01
C0356,P0009,Toys,796.35,2023-10-01
C0011,P0010,Sports,983.06,2023-10-01
C0039,P0011,Electronics,635.56,2023-10-02
C0226,P0012,Toys,587.16,2023-10-02
C0387,P0013,Toys,513.13,2023-10-02
C0473,P0014,Sports,787.75,2023-10-02
C0321,P0015,Toys,903.81,2023-10-02
C0304,P0016,Fashion,152.82,2023-10-02
C0059,P0017,Home,140.18,2023-10-02
C0252,P0018,Home,124.51,2023-10-02
C0152,P0019,Sports,570.43,2023-10-02
C0391,P0020,Books,386.12,2023-10-02
C0034,P0021,Books,366.6,2023-10-02
C0163,P0022,Sports,185.39,2023-10-02
C0066,P0023,Sports,556.94,2023-10-02
C0203,P0024,Sports,633.21,2023-10-02
C0353,P0025,Fashion,132.46,2023-10-02
C0450,P0026,Books,751.86,2023-10-03
C0171,P0027,Electronics,938.81,2023-10-03
C0323,P0028,Books,249.42,2023-10-03
C0022,P0029,Fashion,647.95,2023-10-03
C0078,P0030,Toys,575.79,2023-10-03
C0027,P0031,Fashion,607.91,2023-10-03
C0449,P0032,Electronics,745.42,2023-10-03
C0337,P0033,Electronics,665.99,2023-10-03
C0138,P0034,Books,650.9,2023-10-03
C0392,P0035,Books,878.94,2023-10-03
C0039,P0036,Fashion,993.17,2023-10-03
C0030,P0037,Books,262.2,2023-10-03
C0115,P0038,Sports,358.41,2023-10-03
C0046,P0039,Books,995.51,2023-10-03
C0418,P0040,Electronics,257.66,2023-10-03
C0196,P0041,Books,794.78,2023-10-04
C0291,P0042,Electronics,852.74,2023-10-04
C0039,P0043,Books,957.37,2023-10-04
C0253,P0044,Home,15.26,2023-10-04
C0153,P0045,Fashion,888.25,2023-10-04
C0080,P0046,Electronics,299.38,2023-10-04
C0412,P0047,Electronics,184.64,2023-10-04
C0183,P0048,Fashion,874.37,2023-10-04
C0443,P0049,Home,785.15,2023-10-04
C0044,P0050,Home,799.88,2023-10-04
C0387,P0001,Toys,342.41,2023-10-04
C0248,P0002,Fashion,532.65,2023-10-04
C0082,P0003,Toys,287.1,2023-10-04
C0394,P0004,Toys,998.23,2023-10-04
C0220,P0005,Books,205.3,2023-10-04
C0296,P0006,Books,378.88,2023-10-05
C0317,P0007,Electronics,26.47,2023-10-05
C0385,P0008,Home,335.34,2023-10-05
C0421,P0009,Sports,256.69,2023-10-05
C0167,P0010,Fashion,514.53,2023-10-05
C0293,P0011,Books,677.95,2023-10-05
C0421,P0012,Books,339.8,2023-10-05
C0090,P0013,Books,480.23,2023-10-05
C0308,P0014,Sports,720.02,2023-10-05
C0476,P0015,Electronics,928.85,2023-10-05
C0407,P0016,Fashion,128.9,2023-10-05
C0419,P0017,Electronics,992.62,2023-10-05
C0115,P0018,Electronics,396.99,2023-10-05
C0355,P0019,Books,365.02,2023-10-05
C0238,P0020,Fashion,164.97,2023-10-05
C0239,P0021,Books,462.24,2023-10-06
C0331,P0022,Fashion,79.9,2023-10-06
C0247,P0023,Home,813.31,2023-10-06
C0442,P0024,Toys,534.35,2023-10-06
C0108,P0025,Sports,929.82,2023-10-06
C0117,P0026,Sports,247.24,2023-10-06
C0213,P0027,Toys,928.85,2023-10-06
C0332,P0028,Books,218.49,2023-10-06
C0490,P0029,Home,708.49,2023-10-06
C0119,P0030,Fashion,366.1,2023-10-06
C0432,P0031,Electronics,526.35,2023-10-06
C0140,P0032,Home,753.1,2023-10-06
C0486,P0033,Home,833.32,2023-10-06
C0259,P0034,Fashion,227.33,2023-10-06
C0397,P0035,Sports,854.96,2023-10-06
C0301,P0036,Books,327.45,2023-10-07
C0153,P0037,Electronics,86.57,2023-10-07
C0167,P0038,Home,42.96,2023-10-07
C0499,P0039,Sports,248.32,2023-10-07
C0097,P0040,Books,57.75,2023-10-07
C0256,P0041,Home,704.17,2023-10-07
C0157,P0042,Sports,249.52,2023-10-07
C0208,P0043,Home,694.4,2023-10-07
C0005,P0044,Sports,451.28,2023-10-07
C0375,P0045,Toys,45.62,2023-10-07
C0313,P0046,Fashion,298.69,2023-10-07
C0182,P0047,Books,840.18,2023-10-07
C0092,P0048,Books,81.14,2023-10-07
C0386,P0049,Books,905.68,2023-10-07
C0399,P0050,Electronics,366.99,2023-10-07
C0203,P0001,Electronics,143.41,2023-10-08
C0291,P0002,Fashion,43.1,2023-10-08
C0388,P0003,Home,161.09,2023-10-08
C0267,P0004,Sports,851.08,2023-10-08
C0313,P0005,Fashion,29.03,2023-10-08
C0240,P0006,Fashion,360.96,2023-10-08
C0270,P0007,Electronics,353.17,2023-10-08
C0419,P0008,Toys,178.71,2023-10-08
C0203,P0009,Toys,349.72,2023-10-08
C0317,P0010,Fashion,202.5,2023-10-08
C0222,P0011,Fashion,986.85,2023-10-08
C0473,P0012,Books,308.39,2023-10-08
C0316,P0013,Books,412.29,2023-10-08
C0090,P0014,Sports,970.87,2023-10-08
C0112,P0015,Toys,728.5,2023-10-08
C0266,P0016,Sports,540.96,2023-10-09
C0302,P0017,Electronics,29.57,2023-10-09
C0455,P0018,Fashion,211.55,2023-10-09
C0244,P0019,Home,89.26,2023-10-09
C0149,P0020,Books,707.7,2023-10-09
C0082,P0021,Toys,590.98,2023-10-09
C0386,P0022,Toys,530.51,2023-10-09
C0127,P0023,Toys,805.56,2023-10-09
C0217,P0024,Toys,982.33,2023-10-09
C0464,P0025,Home,515.27,2023-10-09
C0060,P0026,Sports,977.28,2023-10-09
C0296,P0027,Sports,772.62,2023-10-09
C0288,P0028,Sports,487.77,2023-10-09
C0131,P0029,Fashion,440.45,2023-10-09
C0346,P0030,Sports,330.56,2023-10-09
C0136,P0031,Fashion,41.0,2023-10-10
C0374,P0032,Home,573.88,2023-10-10
C0380,P0033,Toys,921.83,2023-10-10
C0425,P0034,Home,975.04,2023-10-10
C0328,P0035,Electronics,855.18,2023-10-10
C0279,P0036,Books,386.84,2023-10-10
C0010,P0037,Electronics,516.09,2023-10-10
C0195,P0038,Books,269.92,2023-10-10
C0354,P0039,Sports,216.05,2023-10-10
C0480,P0040,Electronics,426.64,2023-10-10
C0386,P0041,Electronics,49.98,2023-10-10
C0191,P0042,Fashion,870.71,2023-10-10
C0455,P0043,Electronics,374.29,2023-10-10
C0468,P0044,Sports,117.45,2023-10-10
C0014,P0045,Sports,787.25,2023-10-10
C0299,P0046,Sports,605.34,2023-10-11
C0146,P0047,Sports,505.11,2023-10-11
C0299,P0048,Electronics,41.52,2023-10-11
C0109,P0049,Home,974.61,2023-10-11
C0270,P0050,Electronics,584.25,2023-10-11
C0042,P0001,Books,873.34,2023-10-11
C0058,P0002,Electronics,986.67,2023-10-11
C0004,P0003,Home,621.19,2023-10-11
C0138,P0004,Home,129.11,2023-10-11
C0368,P0005,Home,822.92,2023-10-11
C0251,P0006,Home,226.58,2023-10-11
C0465,P0007,Toys,857.16,2023-10-11
C0329,P0008,Sports,464.21,2023-10-11
C0199,P0009,Electronics,736.87,2023-10-11
C0255,P0010,Toys,225.18,2023-10-11
C0235,P0011,Toys,569.3,2023-10-12
C0102,P0012,Fashion,587.92,2023-10-12
C0170,P0013,Toys,128.92,2023-10-12
C0183,P0014,Books,676.28,2023-10-12
C0425,P0015,Toys,287.95,2023-10-12
C0388,P0016,Sports,398.19,2023-10-12
C0368,P0017,Electronics,37.72,2023-10-12
C0441,P0018,Home,649.97,2023-10-12
C0336,P0019,Toys,798.18,2023-10-12
C0205,P0020,Fashion,187.18,2023-10-12
C0344,P0021,Books,868.71,2023-10-12
C0344,P0022,Books,785.3,2023-10-12
C0197,P0023,Sports,901.8,2023-10-12
C0039,P0024,Fashion,962.15,2023-10-12
C0389,P0025,Fashion,631.57,2023-10-12
C0220,P0026,Books,616.16,2023-10-13
C0075,P0027,Home,140.89,2023-10-13
C0408,P0028,Electronics,465.05,2023-10-13
C0135,P0029,Books,717.8,2023-10-13
C0179,P0030,Sports,434.22,2023-10-13
C0452,P0031,Toys,211.62,2023-10-13
C0390,P0032,Books,736.1,2023-10-13
C0377,P0033,Electronics,891.94,2023-10-13
C0238,P0034,Home,349.72,2023-10-13
C0084,P0035,Electronics,116.17,2023-10-13
C0199,P0036,Books,954.44,2023-10-13
C0168,P0037,Toys,583.56,2023-10-13
C0196,P0038,Toys,366.06,2023-10-13
C0500,P0039,Sports,888.11,2023-10-13
C0376,P0040,Fashion,17.07,2023-10-13
C0317,P0041,Toys,485.87,2023-10-14
C0162,P0042,Electronics,244.23,2023-10-14
C0106,P0043,Sports,320.34,2023-10-14
C0089,P0044,Sports,543.84,2023-10-14
C0013,P0045,Toys,153.61,2023-10-14
C0099,P0046,Home,608.87,2023-10-14
C0144,P0047,Sports,713.46,2023-10-14
C0482,P0048,Books,498.65,2023-10-14
C0403,P0049,Fashion,782.22,2023-10-14
C0335,P0050,Sports,193.19,2023-10-14
C0270,P0001,Toys,923.07,2023-10-14
C0385,P0002,Books,588.08,2023-10-14
C0243,P0003,Fashion,891.42,2023-10-14
C0367,P0004,Toys,344.2,2023-10-14
C0201,P0005,Fashion,719.79,2023-10-14
C0159,P0006,Fashion,93.57,2023-10-15
C0058,P0007,Electronics,335.9,2023-10-15
C0252,P0008,Toys,978.77,2023-10-15
C0189,P0009,Sports,167.73,2023-10-15
C0090,P0010,Electronics,177.84,2023-10-15
C0375,P0011,Home,822.02,2023-10-15
C0409,P0012,Sports,185.07,2023-10-15
C0134,P0013,Toys,740.48,2023-10-15
C0143,P0014,Electronics,394.38,2023-10-15
C0118,P0015,Electronics,493.79,2023-10-15
C0479,P0016,Home,88.42,2023-10-15
C0153,P0017,Electronics,672.37,2023-10-15
C0396,P0018,Electronics,911.26,2023-10-15
C0271,P0019,Fashion,900.9,2023-10-15
C0107,P0020,Toys,825.9,2023-10-15
C0133,P0021,Books,955.12,2023-10-16
C0412,P0022,Home,483.11,2023-10-16
C0183,P0023,Toys,389.86,2023-10-16
C0356,P0024,Toys,170.31,2023-10-16
C0112,P0025,Toys,819.76,2023-10-16
C0152,P0026,Toys,896.23,2023-10-16
C0209,P0027,Books,25.11,2023-10-16
C0180,P0028,Electronics,655.71,2023-10-16
C0444,P0029,Electronics,752.62,2023-10-16
C0127,P0030,Fashion,296.43,2023-10-16
C0172,P0031,Sports,465.65,2023-10-16
C0469,P0032,Books,427.74,2023-10-16
C0096,P0033,Books,85.33,2023-10-16
C0251,P0034,Home,570.25,2023-10-16
C0486,P0035,Fashion,649.22,2023-10-16
C0392,P0036,Home,745.27,2023-10-17
C0395,P0037,Sports,851.75,2023-10-17
C0223,P0038,Sports,968.61,2023-10-17
C0027,P0039,Fashion,295.84,2023-10-17
C0010,P0040,Home,339.01,2023-10-17
C0229,P0041,Fashion,725.64,2023-10-17
C0414,P0042,Electronics,800.19,2023-10-17
C0137,P0043,Electronics,672.83,2023-10-17
C0116,P0044,Books,412.55,2023-10-17
C0225,P0045,Toys,894.61,2023-10-17
C0175,P0046,Home,379.81,2023-10-17
C0467,P0047,Electronics,543.05,2023-10-17
C0500,P0048,Home,984.07,2023-10-17
C0244,P0049,Fashion,900.85,2023-10-17
C0371,P0050,Toys,769.37,2023-10-17
C0034,P0001,Sports,598.26,2023-10-18
C0372,P0002,Fashion,738.27,2023-10-18
C0100,P0003,Toys,222.95,2023-10-18
C0086,P0004,Home,654.64,2023-10-18
C0379,P0005,Toys,781.63,2023-10-18
C0027,P0006,Books,209.81,2023-10-18
C0129,P0007,Fashion,430.23,2023-10-18
C0490,P0008,Sports,246.46,2023-10-18
C0190,P0009,Electronics,470.38,2023-10-18
C0348,P0010,Sports,21.99,2023-10-18
C0459,P0011,Sports,888.18,2023-10-18
C0097,P0012,Toys,241.48,2023-10-18
C0045,P0013,Fashion,769.77,2023-10-18
C0107,P0014,Home,716.48,2023-10-18
C0316,P0015,Home,494.98,2023-10-18
C0117,P0016,Home,736.49,2023-10-19
C0236,P0017,Fashion,963.76,2023-10-19
C0206,P0018,Toys,123.35,2023-10-19
C0094,P0019,Sports,575.92,2023-10-19
C0049,P0020,Electronics,835.54,2023-10-19
C0203,P0021,Fashion,14.79,2023-10-19
C0334,P0022,Home,346.38,2023-10-19
C0174,P0023,Toys,895.75,2023-10-19
C0212,P0024,Home,593.94,2023-10-19
C0420,P0025,Books,118.08,2023-10-19
C0327,P0026,Electronics,170.19,2023-10-19
C0024,P0027,Electronics,904.37,2023-10-19
C0238,P0028,Electronics,701.42,2023-10-19
C0347,P0029,Books,564.76,2023-10-19
C0448,P0030,Home,456.79,2023-10-19
C0109,P0031,Toys,150.1,2023-10-20
C0331,P0032,Fashion,668.21,2023-10-20
C0089,P0033,Books,762.45,2023-10-20
C0004,P0034,Home,571.41,2023-10-20
C0140,P0035,Books,452.2,2023-10-20
C0486,P0036,Fashion,528.13,2023-10-20
C0336,P0037,Fashion,205.0,2023-10-20
C0260,P0038,Home,620.98,2023-10-20
C0477,P0039,Fashion,939.91,2023-10-20
C0254,P0040,Sports,599.35,2023-10-20
C0380,P0041,Sports,318.6,2023-10-20
C0447,P0042,Sports,332.32,2023-10-20
C0428,P0043,Books,722.67,2023-10-20
C0247,P0044,Fashion,721.88,2023-10-20
C0369,P0045,Electronics,744.14,2023-10-20
C0161,P0046,Home,655.55,2023-10-21
C0162,P0047,Home,623.05,2023-10-21
C0089,P0048,Fashion,58.13,2023-10-21
C0323,P0049,Electronics,559.06,2023-10-21
C0063,P0050,Home,690.06,2023-10-21
C0356,P0001,Books,327.05,2023-10-21
C0224,P0002,Electronics,62.2,2023-10-21
C0466,P0003,Sports,499.87,2023-10-21
C0136,P0004,Books,936.43,2023-10-21
C0187,P0005,Home,86.89,2023-10-21
C0085,P0006,Home,969.5,2023-10-21
C0085,P0007,Toys,23.88,2023-10-21
C0299,P0008,Fashion,620.0,2023-10-21
C0429,P0009,Electronics,439.0,2023-10-21
C0131,P0010,Toys,47.71,2023-10-21
C0188,P0011,Electronics,449.51,2023-10-22
C0126,P0012,Toys,304.36,2023-10-22
C0046,P0013,Home,172.92,2023-10-22
C0286,P0014,Toys,323.81,2023-10-22
C0091,P0015,Sports,107.47,2023-10-22
C0207,P0016,Books,12.89,2023-10-22
C0472,P0017,Home,406.49,2023-10-22
C0402,P0018,Fashion,371.4,2023-10-22
C0437,P0019,Fashion,68.51,2023-10-22
C0400,P0020,Books,121.18,2023-10-22
C0123,P0021,Home,115.92,2023-10-22
C0108,P0022,Fashion,432.07,2023-10-22
C0256,P0023,Sports,116.87,2023-10-22
C0350,P0024,Fashion,518.76,2023-10-22
C0173,P0025,Books,211.47,2023-10-22
C0488,P0026,Toys,904.62,2023-10-23
C0075,P0027,Books,327.13,2023-10-23
C0189,P0028,Fashion,694.34,2023-10-23
C0349,P0029,Sports,256.58,2023-10-23
C0405,P0030,Books,73.62,2023-10-23
C0142,P0031,Home,768.39,2023-10-23
C0379,P0032,Sports,489.44,2023-10-23
C0483,P0033,Toys,973.78,2023-10-23
C0032,P0034,Sports,671.64,2023-10-23
C0471,P0035,Sports,168.78,2023-10-23
C0289,P0036,Books,907.91,2023-10-23
C0315,P0037,Electronics,991.0,2023-10-23
C0073,P0038,Books,228.78,2023-10-23
C0240,P0039,Books,171.18,2023-10-23
C0117,P0040,Sports,97.8,2023-10-23
C0150,P0041,Books,179.23,2023-10-24
C0407,P0042,Toys,822.07,2023-10-24
C0301,P0043,Sports,570.72,2023-10-24
C0435,P0044,Electronics,432.53,2023-10-24
C0051,P0045,Sports,132.64,2023-10-24
C0315,P0046,Toys,925.18,2023-10-24
C0099,P0047,Books,272.25,2023-10-24
C0300,P0048,Toys,68.26,2023-10-24
C0307,P0049,Books,646.76,2023-10-24
C0056,P0050,Electronics,685.17,2023-10-24
C0326,P0001,Books,937.09,2023-10-24
C0005,P0002,Home,297.32,2023-10-24
C0367,P0003,Home,849.67,2023-10-24
C0435,P0004,Home,130.88,2023-10-24
C0072,P0005,Toys,558.64,2023-10-24
C0415,P0006,Home,789.96,2023-10-25
C0453,P0007,Sports,580.62,2023-10-25
C0146,P0008,Home,180.56,2023-10-25
C0276,P0009,Toys,553.69,2023-10-25
C0432,P0010,Electronics,467.29,2023-10-25
C0479,P0011,Home,397.49,2023-10-25
C0481,P0012,Toys,211.91,2023-10-25
C0480,P0013,Sports,769.81,2023-10-25
C0004,P0014,Sports,910.78,2023-10-25
C0354,P0015,Home,367.28,2023-10-25
C0032,P0016,Toys,589.44,2023-10-25
C0326,P0017,Sports,370.32,2023-10-25
C0094,P0018,Home,900.74,2023-10-25
C0170,P0019,Sports,461.05,2023-10-25
C0156,P0020,Fashion,654.74,2023-10-25
C0497,P0021,Home,614.34,2023-10-26
C0033,P0022,Electronics,227.05,2023-10-26
C0400,P0023,Sports,913.13,2023-10-26
C0024,P0024,Books,40.34,2023-10-26
C0261,P0025,Toys,890.95,2023-10-26
C0049,P0026,Home,95.98,2023-10-26
C0448,P0027,Home,809.13,2023-10-26
C0354,P0028,Toys,531.35,2023-10-26
C0399,P0029,Home,576.81,2023-10-26
C0410,P0030,Fashion,396.67,2023-10-26
C0376,P0031,Fashion,325.27,2023-10-26
C0274,P0032,Toys,369.65,2023-10-26
C0150,P0033,Electronics,758.08,2023-10-26
C0188,P0034,Home,212.29,2023-10-26
C0001,P0035,Home,997.88,2023-10-26
C0311,P0036,Home,794.09,2023-10-27
C0496,P0037,Fashion,434.65,2023-10-27
C0011,P0038,Toys,474.05,2023-10-27
C0054,P0039,Home,155.78,2023-10-27
C0496,P0040,Electronics,314.95,2023-10-27
C0204,P0041,Sports,440.14,2023-10-27
C0402,P0042,Books,491.72,2023-10-27
C0036,P0043,Home,972.44,2023-10-27
C0057,P0044,Sports,559.98,2023-10-27
C0029,P0045,Sports,951.43,2023-10-27
C0457,P0046,Sports,354.66,2023-10-27
C0275,P0047,Electronics,359.61,2023-10-27
C0021,P0048,Electronics,963.57,2023-10-27
C0385,P0049,Fashion,423.12,2023-10-27
C0292,P0050,Sports,376.09,2023-10-27
C0316,P0001,Electronics,842.31,2023-10-28
C0351,P0002,Electronics,769.96,2023-10-28
C0340,P0003,Home,927.79,2023-10-28
C0026,P0004,Toys,50.71,2023-10-28
C0119,P0005,Electronics,698.0,2023-10-28
C0097,P0006,Fashion,263.0,2023-10-28
C0470,P0007,Fashion,727.27,2023-10-28
C0094,P0008,Toys,589.7,2023-10-28
C0048,P0009,Fashion,800.44,2023-10-28
C0028,P0010,Books,380.49,2023-10-28
C0060,P0011,Books,820.16,2023-10-28
C0415,P0012,Toys,82.42,2023-10-28
C0389,P0013,Home,90.19,2023-10-28
C0293,P0014,Electronics,948.14,2023-10-28
C0189,P0015,Toys,22.26,2023-10-28
C0032,P0016,Fashion,328.35,2023-10-29
C0165,P0017,Sports,547.7,2023-10-29
C0459,P0018,Electronics,572.84,2023-10-29
C0413,P0019,Books,835.17,2023-10-29
C0101,P0020,Toys,383.79,2023-10-29
C0241,P0021,Sports,263.78,2023-10-29
C0353,P0022,Toys,535.98,2023-10-29
C0036,P0023,Books,615.49,2023-10-29
C0136,P0024,Toys,378.47,2023-10-29
C0115,P0025,Fashion,472.13,2023-10-29
C0462,P0026,Books,649.93,2023-10-29
C0437,P0027,Fashion,515.15,2023-10-29
C0071,P0028,Sports,830.64,2023-10-29
C0268,P0029,Electronics,651.19,2023-10-29
C0360,P0030,Toys,302.74,2023-10-29
C0292,P0031,Sports,322.72,2023-10-30
C0294,P0032,Books,926.1,2023-10-30
C0384,P0033,Home,910.15,2023-10-30
C0432,P0034,Sports,468.47,2023-10-30
C0286,P0035,Toys,483.94,2023-10-30
C0219,P0036,Books,253.08,2023-10-30
C0374,P0037,Electronics,988.36,2023-10-30
C0186,P0038,Electronics,512.27,2023-10-30
C0376,P0039,Home,124.08,2023-10-30
C0344,P0040,Fashion,23.37,2023-10-30
C0424,P0041,Sports,696.76,2023-10-30
C0056,P0042,Toys,729.18,2023-10-30
C0478,P0043,Electronics,741.15,2023-10-30
C0353,P0044,Home,701.61,2023-10-30
C0274,P0045,Books,848.37,2023-10-30
C0280,P0046,Toys,497.29,2023-10-31
C0238,P0047,Home,318.3,2023-10-31
C0322,P0048,Toys,333.24,2023-10-31
C0171,P0049,Electronics,11.94,2023-10-31
C0392,P0050,Home,398.16,2023-10-31
C0335,P0001,Books,120.11,2023-10-31
C0103,P0002,Books,914.62,2023-10-31
C0233,P0003,Books,968.21,2023-10-31
C0012,P0004,Home,963.44,2023-10-31
C0437,P0005,Toys,895.34,2023-10-31
C0500,P0006,Books,986.08,2023-10-31
C0166,P0007,Electronics,572.41,2023-10-31
C0029,P0008,Sports,510.24,2023-10-31
C0446,P0009,Sports,955.99,2023-10-31
C0355,P0010,Electronics,997.22,2023-10-31
C0244,P0011,Books,157.38,2023-11-01
C0171,P0012,Electronics,387.21,2023-11-01
C0080,P0013,Fashion,47.16,2023-11-01
C0261,P0014,Books,142.43,2023-11-01
C0390,P0015,Sports,524.6,2023-11-01
C0139,P0016,Fashion,879.29,2023-11-01
C0071,P0017,Toys,815.89,2023-11-01
C0270,P0018,Electronics,912.89,2023-11-01
C0155,P0019,Electronics,49.08,2023-11-01
C0351,P0020,Books,323.31,2023-11-01
C0252,P0021,Fashion,24.22,2023-11-01
C0362,P0022,Books,37.93,2023-11-01
C0150,P0023,Fashion,880.56,2023-11-01
C0087,P0024,Toys,493.61,2023-11-01
C0372,P0025,Books,649.29,2023-11-01
C0001,P0026,Fashion,57.62,2023-11-02
C0043,P0027,Sports,349.28,2023-11-02
C0055,P0028,Fashion,523.25,2023-11-02
C0167,P0029,Home,563.28,2023-11-02
C0227,P0030,Fashion,907.88,2023-11-02
C0353,P0031,Electronics,970.86,2023-11-02
C0139,P0032,Toys,367.22,2023-11-02
C0161,P0033,Toys,739.28,2023-11-02
C0067,P0034,Sports,506.44,2023-11-02
C0236,P0035,Home,513.77,2023-11-02
C0144,P0036,Fashion,198.56,2023-11-02
C0265,P0037,Home,852.35,2023-11-02
C0328,P0038,Sports,917.26,2023-11-02
C0494,P0039,Fashion,392.16,2023-11-02
C0003,P0040,Electronics,188.02,2023-11-02
C0055,P0041,Books,413.36,2023-11-03
C0416,P0042,Fashion,608.26,2023-11-03
C0296,P0043,Fashion,857.11,2023-11-03
C0068,P0044,Toys,783.81,2023-11-03
C0027,P0045,Toys,995.8,2023-11-03
C0221,P0046,Fashion,829.44,2023-11-03
C0091,P0047,Toys,125.13,2023-11-03
C0410,P0048,Books,784.66,2023-11-03
C0017,P0049,Fashion,725.63,2023-11-03
C0098,P0050,Fashion,620.04,2023-11-03
C0378,P0001,Fashion,738.1,2023-11-03
C0007,P0002,Sports,224.27,2023-11-03
C0442,P0003,Books,117.84,2023-11-03
C0311,P0004,Books,106.1,2023-11-03
C0140,P0005,Fashion,503.01,2023-11-03
C0012,P0006,Fashion,69.86,2023-11-04
C0367,P0007,Electronics,799.1,2023-11-04
C0253,P0008,Toys,136.08,2023-11-04
C0027,P0009,Fashion,334.13,2023-11-04
C0398,P0010,Electronics,762.08,2023-11-04
C0099,P0011,Home,502.95,2023-11-04
C0144,P0012,Sports,743.81,2023-11-04
C0473,P0013,Books,896.77,2023-11-04
C0286,P0014,Books,278.13,2023-11-04
C0449,P0015,Toys,112.64,2023-11-04
C0030,P0016,Toys,319.69,2023-11-04
C0164,P0017,Fashion,343.62,2023-11-04
C0124,P0018,Electronics,855.03,2023-11-04
C0445,P0019,Home,323.47,2023-11-04
C0392,P0020,Sports,807.63,2023-11-04
C0206,P0021,Electronics,727.73,2023-11-05
C0369,P0022,Sports,476.89,2023-11-05
C0453,P0023,Fashion,441.94,2023-11-05
C0160,P0024,Sports,875.67,2023-11-05
C0345,P0025,Home,170.21,2023-11-05
C0404,P0026,Toys,58.39,2023-11-05
C0065,P0027,Home,362.09,2023-11-05
C0168,P0028,Home,438.07,2023-11-05
C0106,P0029,Fashion,569.3,2023-11-05
C0380,P0030,Sports,742.47,2023-11-05
C0209,P0031,Electronics,757.5,2023-11-05
C0173,P0032,Books,459.41,2023-11-05
C0425,P0033,Fashion,245.76,2023-11-05
C0301,P0034,Fashion,982.2,2023-11-05
C0159,P0035,Electronics,419.55,2023-11-05
C0324,P0036,Toys,573.88,2023-11-06
C0447,P0037,Home,153.84,2023-11-06
C0309,P0038,Sports,28.01,2023-11-06
C0372,P0039,Electronics,412.44,2023-11-06
C0191,P0040,Electronics,656.28,2023-11-06
C0252,P0041,Electronics,53.88,2023-11-06
C0377,P0042,Fashion,946.5,2023-11-06
C0005,P0043,Toys,128.16,2023-11-06
C0453,P0044,Toys,668.31,2023-11-06
C0167,P0045,Electronics,559.89,2023-11-06
C0041,P0046,Electronics,551.18,2023-11-06
C0329,P0047,Electronics,604.73,2023-11-06
C0417,P0048,Books,282.33,2023-11-06
C0440,P0049,Home,205.88,2023-11-06
C0151,P0050,Home,245.97,2023-11-06
C0316,P0001,Sports,727.43,2023-11-07
C0111,P0002,Sports,424.16,2023-11-07
C0098,P0003,Electronics,135.55,2023-11-07
C0427,P0004,Toys,280.18,2023-11-07
C0205,P0005,Electronics,551.22,2023-11-07
C0243,P0006,Fashion,246.17,2023-11-07
C0435,P0007,Books,397.64,2023-11-07
C0021,P0008,Books,811.02,2023-11-07
C0096,P0009,Electronics,29.01,2023-11-07
C0304,P0010,Sports,155.71,2023-11-07
C0083,P0011,Books,836.04,2023-11-07
C0470,P0012,Home,651.78,2023-11-07
C0178,P0013,Toys,623.26,2023-11-07
C0170,P0014,Toys,217.3,2023-11-07
C0196,P0015,Books,104.45,2023-11-07
C0072,P0016,Fashion,842.06,2023-11-08
C0418,P0017,Home,502.62,2023-11-08
C0456,P0018,Fashion,990.26,2023-11-08
C0039,P0019,Books,655.39,2023-11-08
C0381,P0020,Fashion,811.17,2023-11-08
C0088,P0021,Fashion,982.81,2023-11-08
C0435,P0022,Books,265.1,2023-11-08
C0327,P0023,Sports,273.41,2023-11-08
C0156,P0024,Books,258.33,2023-11-08
C0414,P0025,Fashion,211.22,2023-11-08
C0124,P0026,Sports,457.3,2023-11-08
C0002,P0027,Sports,505.73,2023-11-08
C0336,P0028,Home,763.42,2023-11-08
C0229,P0029,Books,401.73,2023-11-08
C0336,P0030,Sports,705.13,2023-11-08
